SCHOOLID,SCHSIZE,RATCMP15,PROPQUAL,PROPCERT,SMRATIO,RESPCUR,SC25Q05,SC34Q15,SC27Q02,SC16Q05,SC39Q07,maths,read,scie,ST88Q01math,ST88Q01read,ST88Q01scie,ST88Q02math,ST88Q02read,ST88Q02scie,ST88Q03math,ST88Q03read,ST88Q03scie,ST88Q04math,ST88Q04read,ST88Q04scie,ST89Q02math,ST89Q02read,ST89Q02scie,ST89Q03math,ST89Q03read,ST89Q03scie,ST89Q04math,ST89Q04read,ST89Q04scie,ST89Q05math,ST89Q05read,ST89Q05scie,option
0000012,1800.0,0.364,1.0,1.0,171.429,-0.43,20.0,5.0,3.0,2.0,1.0,605.0604983333333,623.9264475,654.9313016666665,684.92754,722.61446,764.77062,684.92754,722.61446,764.77062,622.3529155555556,637.3498222222222,681.6859355555556,634.3658600000001,642.54662,691.2698399999999,638.9702533333333,642.7004266666667,693.2487866666668,645.51332,664.5570919999999,709.4740759999999,649.3430966666666,666.3876233333333,716.7785633333333,642.2262079999999,655.142256,707.1801519999999,Agree
0000012,1800.0,0.364,1.0,1.0,171.429,-0.43,20.0,5.0,3.0,2.0,1.0,605.0604983333333,623.9264475,654.9313016666665,621.47956,634.1977727272726,675.1500418181819,615.8455375000001,630.4581124999999,673.3168549999999,684.92754,722.61446,764.77062,0,0,0,655.32792,697.34209,733.81201,0,0,0,0,0,0,684.92754,722.61446,764.77062,Disagree
0000012,1800.0,0.364,1.0,1.0,171.429,-0.43,20.0,5.0,3.0,2.0,1.0,605.0604983333333,623.9264475,654.9313016666665,583.0425299999999,626.4366200000001,636.36702,617.2768433333333,634.8664433333332,660.2387133333334,628.0651399999999,623.8148199999999,648.5826199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000013,741.0,0.984,0.971,0.971,164.667,1.44,0.0,4.0,3.0,2.0,1.0,506.4027883351743,507.1115930270168,540.0008472596894,424.13928000000004,449.58346,458.8213400000001,401.31638000000004,409.93606,492.48418000000004,555.331483296192,553.2565847955233,622.0577865832942,507.77399271726637,508.4887709061919,540.8636892865925,506.6795639538562,515.6510573012066,544.469394638845,529.1373355264355,537.2813086336788,575.2941351609995,521.5341003015343,524.5808587181365,555.9360387329531,520.672436746279,536.7727247551582,571.6333517246052,Strongly Agree
0000013,741.0,0.984,0.971,0.971,164.667,1.44,0.0,4.0,3.0,2.0,1.0,506.4027883351743,507.1115930270168,540.0008472596894,539.8068376956966,524.3265515968524,556.9074460530595,0,0,0,505.9360877605594,505.90587942444836,538.959235309128,549.5390613439162,530.3995755393777,586.9947039536571,532.5522455490819,515.7065267180549,578.0264633663819,496.8621416160437,476.67410140341326,524.1971071780908,511.9437238999859,499.6129103404095,550.2428166252015,513.9984692521177,496.1067787860031,541.5189631167453,Agree
0000013,741.0,0.984,0.971,0.971,164.667,1.44,0.0,4.0,3.0,2.0,1.0,506.4027883351743,507.1115930270168,540.0008472596894,508.9604696855363,510.9396404055245,558.809824301858,499.9455989245956,491.3647022788783,525.4227959548061,532.2860150220044,509.14232749824794,564.5732648354256,459.17565226531843,477.3244700703468,496.2563876735715,510.31228192396276,489.1753856643463,521.5305785131916,519.5957139560185,499.9610073598072,537.7027553324752,0,0,0,0,0,0,Disagree
0000013,741.0,0.984,0.971,0.971,164.667,1.44,0.0,4.0,3.0,2.0,1.0,506.4027883351743,507.1115930270168,540.0008472596894,526.9894482054008,510.526787367921,561.26134416075,550.7215177764499,548.6853732157067,594.4609981499765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000014,1290.0,0.725,1.0,0.915,161.25,1.44,0.0,4.0,2.0,2.0,2.0,441.0536170593804,439.1005024224893,468.3452222270763,427.2025166366766,426.0599565606928,460.2923981509954,455.60834000000006,408.99422,449.21668,463.19090952475426,452.6194036561486,468.8311139645475,471.61551,464.79451000000006,468.79894,447.67536639725876,446.5085971693417,474.29189951474183,466.2205746254109,463.52073237162193,491.2150738055328,438.5488193694472,449.5463524059689,465.03184239081054,438.79334733112444,451.4449739475199,465.00638441917926,Strongly Agree
0000014,1290.0,0.725,1.0,0.915,161.25,1.44,0.0,4.0,2.0,2.0,2.0,441.0536170593804,439.1005024224893,468.3452222270763,401.3622244390989,398.06413050847624,430.18373977790117,341.10454,348.74764,377.04216,430.280081576283,420.2007779940682,445.97445118376635,432.4278831507603,424.0464310150689,456.364545555904,421.5600833040047,410.5817770797994,444.1068823896306,415.9683492050016,402.99518994978246,442.31787687265916,432.0033947951197,415.7196038267219,454.5167027425243,430.97343058279574,409.7782522939954,453.26956028020504,Agree
0000014,1290.0,0.725,1.0,0.915,161.25,1.44,0.0,4.0,2.0,2.0,2.0,441.0536170593804,439.1005024224893,468.3452222270763,463.224255748359,449.80350942665393,482.3184085377978,450.4523588006849,443.64055986521817,472.5082396716078,423.9010862697839,436.3866398016078,480.9871047010841,489.49215999999996,524.56636,559.06378,452.57048,477.70204,473.64789999999994,401.35533999999996,428.97112,416.95263000000006,0,0,0,0,0,0,Disagree
0000014,1290.0,0.725,1.0,0.915,161.25,1.44,0.0,4.0,2.0,2.0,2.0,441.0536170593804,439.1005024224893,468.3452222270763,487.62268000000006,520.5948,488.3812,402.9983566735773,416.62771470276067,441.1968773695331,0,0,0,341.10454,348.74764,377.04216,0,0,0,447.19582,429.50354,468.89220000000006,0,0,0,0,0,0,Strongly Disagree
0000015,588.0,,1.0,0.986,130.667,1.44,5.0,4.0,2.0,2.0,2.0,510.4351896157294,525.5372356440441,538.3165937493903,475.15967,457.29093,507.4972099999999,539.81148,537.52554,574.82282,545.80932,574.89617,589.55614,551.4799074899283,577.0185255959043,583.5090408370636,499.6694291000873,520.5257545475705,520.9601566508583,538.3638526235551,554.9885232315994,559.0278182767161,556.8859666822533,566.4286974939276,575.771619465638,535.3704302751357,556.8534293467897,559.7281471898199,Strongly Agree
0000015,588.0,,1.0,0.986,130.667,1.44,5.0,4.0,2.0,2.0,2.0,510.4351896157294,525.5372356440441,538.3165937493903,531.2052365689347,529.0805467915592,539.162459833786,487.46688000000006,457.6518,475.9790999999999,526.7527721357238,540.0665719112213,550.3320606921836,485.671524777732,503.65188636853526,513.5199865220806,531.8046919024453,532.4809104984275,563.415358891727,498.1354098357036,502.687406913386,530.1654629583487,472.37032545796484,483.16134588003905,507.8613973182496,498.3597141872571,498.4140223149137,527.4442301275203,Agree
0000015,588.0,,1.0,0.986,130.667,1.44,5.0,4.0,2.0,2.0,2.0,510.4351896157294,525.5372356440441,538.3165937493903,498.4703966705876,519.867186429022,537.2185206890674,472.83578705061126,488.1741140054904,506.6685926000141,403.8292869415412,406.33281397266563,438.890593870449,691.39274,690.7360199999999,689.0525799999999,0,0,0,0,0,0,0,0,0,475.15967,457.29093,507.4972099999999,Disagree
0000015,588.0,,1.0,0.986,130.667,1.44,5.0,4.0,2.0,2.0,2.0,510.4351896157294,525.5372356440441,538.3165937493903,562.2988582685578,586.7651510666316,589.3016424989653,604.9385540539034,615.9221916400862,624.130222852102,562.01124,513.4671599999999,574.54308,504.1101933333333,476.01633999999996,529.8458333333334,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000016,901.0,0.357,1.0,1.0,128.714,1.44,0.0,4.0,3.0,2.0,2.0,517.7294978152945,513.3846017963504,537.7199680183869,0,0,0,0,0,0,496.95046,508.8961000000001,526.68314,527.7120066666668,535.0528699999999,547.9982600000001,512.2753759742924,514.3030724846165,528.2838021167784,519.0384702868596,521.4144596617814,537.2611355480396,518.5794156389466,516.2364548092276,528.6128004701741,514.3249384567206,515.0944335062007,525.6939863059,Strongly Agree
0000016,901.0,0.357,1.0,1.0,128.714,1.44,0.0,4.0,3.0,2.0,2.0,517.7294978152945,513.3846017963504,537.7199680183869,460.2221457633106,468.19949204642955,493.4066804844815,430.21498,448.50962,459.4740800000001,532.4689702465714,530.4380114666867,548.3397343715806,522.8940486355734,508.8205661773375,535.4691133025927,522.1390223725417,511.85462119503956,542.1097696254541,507.87404004214966,494.26899235285265,523.3222776637061,509.0590360000001,506.794988,543.97614,519.2026941442119,509.45874662050284,551.1231364323348,Agree
0000016,901.0,0.357,1.0,1.0,128.714,1.44,0.0,4.0,3.0,2.0,2.0,517.7294978152945,513.3846017963504,537.7199680183869,519.2799758075396,523.7614853181444,546.1109316435584,498.6631944480916,496.55855671011915,520.0748237944293,512.8213,468.4379599999999,506.28495999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000016,901.0,0.357,1.0,1.0,128.714,1.44,0.0,4.0,3.0,2.0,2.0,517.7294978152945,513.3846017963504,537.7199680183869,548.399468930794,521.272504917971,530.3059296624554,543.752757778616,538.6126153271733,555.6371928493306,430.21498,448.50962,459.4740800000001,373.58624,429.34316,421.42856,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000017,541.0,,,,108.2,0.87,0.0,4.0,1.0,1.0,1.0,422.1294019272835,399.78031727691547,399.9559206238086,449.76632,417.01674,430.66022000000004,0,0,0,389.8465518838203,373.00412115496476,362.1012997661572,424.1866748172597,393.4344918323028,401.5608852277106,442.22569879607016,423.10067350449424,422.41946435776555,441.1660298138192,424.2730111555628,419.0528679144243,445.80347250000005,442.2261675000001,424.87878,431.17182250958047,411.5166632963002,406.6455080760096,Strongly Agree
0000017,541.0,,,,108.2,0.87,0.0,4.0,1.0,1.0,1.0,422.1294019272835,399.78031727691547,399.9559206238086,359.0488651072102,306.13837396809333,312.78759234686385,0,0,0,426.42007720894964,395.436628732277,397.85295722749834,417.66547392594487,390.41793740252376,386.0248803560603,368.7585791517264,318.65875118825176,320.4792280158399,383.13705573712616,334.4363555381354,343.7311182923734,398.5405912942041,349.32826650459214,363.885776146123,394.89284941878094,346.53731698197475,357.72118582334946,Agree
0000017,541.0,,,,108.2,0.87,0.0,4.0,1.0,1.0,1.0,422.1294019272835,399.78031727691547,399.9559206238086,462.2619729648309,451.53280030685727,440.95736285101003,405.00331249430195,367.49953561156013,371.50194428449305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000017,541.0,,,,108.2,0.87,0.0,4.0,1.0,1.0,1.0,422.1294019272835,399.78031727691547,399.9559206238086,405.28772794814284,373.83844310120656,385.6908415926189,441.7268174487305,426.2847402216741,420.66755677740565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000018,1496.0,1.732,1.0,1.0,187.0,1.44,0.0,3.0,1.0,2.0,2.0,448.5553634134341,450.24540770599697,449.0185657616547,453.58312000000006,493.4293799999999,482.32002,0,0,0,414.7087812966162,439.93122158891526,414.5378432196891,413.14271630986906,429.6635509395216,412.2483189313813,440.34119018626177,448.3011151093281,431.30631381055554,431.620352987798,444.7916582023472,432.7884859568715,428.4834673487001,440.2420351603061,424.66834368624177,449.3713532400487,467.8402848514329,449.6358825807418,Strongly Agree
0000018,1496.0,1.732,1.0,1.0,187.0,1.44,0.0,3.0,1.0,2.0,2.0,448.5553634134341,450.24540770599697,449.0185657616547,368.52314000000007,349.79016,397.65012,0,0,0,452.69523687228263,458.7257296940999,448.98504747744454,471.1897531895539,475.31948049612475,466.438070400968,442.0773883150574,449.8447959596265,452.1763191881147,464.45740007608265,459.2206921085816,457.6324090196272,464.6910209183655,465.2830839771127,468.609246286666,428.95606092370207,421.42075390863135,425.797531220186,Agree
0000018,1496.0,1.732,1.0,1.0,187.0,1.44,0.0,3.0,1.0,2.0,2.0,448.5553634134341,450.24540770599697,449.0185657616547,452.97322876240025,460.400309883544,452.33418198779566,444.72617681710636,443.7485767250225,444.05453941317984,368.52314000000007,349.79016,397.65012,368.52314000000007,349.79016,397.65012,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000018,1496.0,1.732,1.0,1.0,187.0,1.44,0.0,3.0,1.0,2.0,2.0,448.5553634134341,450.24540770599697,449.0185657616547,433.4588142944622,441.10809915749394,421.4080609274891,437.84421048989145,453.4877652246834,436.3138303528055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000019,841.0,0.575,1.0,0.99,129.385,1.44,0.0,2.0,3.0,1.0,1.0,481.3923657765179,506.38990699859744,506.62936929688914,462.50194999999997,478.46228,495.23498,478.11964,519.9629399999999,515.1436,502.4720385937547,508.07843277801265,500.52417633163225,483.0343987708867,505.0764264024985,514.6993904119945,498.0413790916335,510.5341409244588,517.5046181681367,507.58055689712575,519.5107729556332,524.1010880732495,518.7809558751778,539.4420895630326,540.4108007436373,503.80045772217943,526.5021497977101,535.0253874124522,Strongly Agree
0000019,841.0,0.575,1.0,0.99,129.385,1.44,0.0,2.0,3.0,1.0,1.0,481.3923657765179,506.38990699859744,506.62936929688914,567.46378,605.50654,611.8426000000001,446.88426,436.9616199999999,475.32636,528.7431918755916,554.5358287378134,561.5816491641941,528.7343405937949,564.7078499216307,558.0355323268095,543.063565,594.0089150000001,590.208885,490.71896,554.194115,552.1167500000001,489.1286266666667,536.8252,547.5630933333334,520.6028960000001,554.813676,551.753072,Agree
0000019,841.0,0.575,1.0,0.99,129.385,1.44,0.0,2.0,3.0,1.0,1.0,481.3923657765179,506.38990699859744,506.62936929688914,485.46457429597956,534.7703451344196,535.0387109171621,484.13304,543.7092200000001,531.9097359999998,493.00016337037476,534.5028755016663,539.2118828105397,503.3202186106364,515.8472726311685,539.2213304752491,473.5989322898716,511.8195235735085,513.9651986393682,540.27886,556.49154,562.60724,478.11964,519.9629399999999,515.1436,478.11964,519.9629399999999,515.1436,Disagree
0000019,841.0,0.575,1.0,0.99,129.385,1.44,0.0,2.0,3.0,1.0,1.0,481.3923657765179,506.38990699859744,506.62936929688914,567.5840658398039,562.3549662827277,558.8060922108567,549.4661807718843,555.5778980080657,565.908506759529,478.11964,519.9629399999999,515.1436,478.11964,519.9629399999999,515.1436,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000020,1260.0,2.0,1.0,1.0,140.0,1.44,5.0,4.0,3.0,1.0,1.0,450.5416149423577,468.7565543357794,459.1380452379032,417.86717338591006,419.9128515243372,407.5397613136958,414.55836,375.8534,387.20626000000004,449.21225263033887,447.91813952603695,448.6863883420118,409.1305681319559,445.46749646482533,416.7744271228995,409.491910504773,435.4894994065422,419.0323587656104,409.491910504773,435.4894994065422,419.0323587656104,421.1909843416779,443.2193604613584,431.7346497309929,402.8175558909479,430.2138412677012,412.2809806583042,Strongly Agree
0000020,1260.0,2.0,1.0,1.0,140.0,1.44,5.0,4.0,3.0,1.0,1.0,450.5416149423577,468.7565543357794,459.1380452379032,436.1730835956153,455.6070753167739,462.5578750668425,0,0,0,465.29187975716184,488.79765052617574,477.7568766291295,465.4346147832924,473.08655938027425,478.80730319367285,489.2516261726827,508.64934193174486,506.435781162926,487.44013586939116,506.2552742807678,499.11468229841586,492.68445775067374,508.80009713334783,507.91599681498684,504.0437878460216,514.2534569703271,519.8594699123007,Agree
0000020,1260.0,2.0,1.0,1.0,140.0,1.44,5.0,4.0,3.0,1.0,1.0,450.5416149423577,468.7565543357794,459.1380452379032,460.0495187711552,484.70706014414253,470.6317815351108,455.12134107193214,467.84824556717547,471.7496700852982,361.8922106168191,398.00335085271035,392.60915583723704,467.05872,463.18522,472.99516000000006,525.0116800000001,501.6786,533.70012,510.56239999999997,509.69804999999997,533.9332400000001,0,0,0,0,0,0,Disagree
0000020,1260.0,2.0,1.0,1.0,140.0,1.44,5.0,4.0,3.0,1.0,1.0,450.5416149423577,468.7565543357794,459.1380452379032,0,0,0,440.13865599999997,485.629264,453.580756,0,0,0,422.26984000000004,506.2178,450.70868,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000021,346.0,0.4,,,86.5,1.44,2.0,5.0,4.0,2.0,1.0,444.99681081777453,472.4480960468012,493.4715893315908,378.02616,415.95064,473.64788,282.76212,275.78842,321.37264000000005,446.4559044160942,454.5082214916585,495.8468657212954,436.50971787901415,453.3795635997013,484.4960425093353,437.68578054541547,463.1243952200988,481.1739943311145,434.2913367662435,467.7687731852129,492.06940569081416,470.1889490017426,498.9851737864078,527.0320509335326,456.5286882909246,486.67789237913496,519.1195116030534,Strongly Agree
0000021,346.0,0.4,,,86.5,1.44,2.0,5.0,4.0,2.0,1.0,444.99681081777453,472.4480960468012,493.4715893315908,365.59346174757286,383.74742338312177,413.957257356236,303.94924,352.51878,293.86426,460.58067354601224,486.4947385521473,513.7237159400136,455.5403716156334,491.5952644286781,511.64131881752536,446.70211205377143,478.7848734846901,504.819740029873,461.1212072531741,487.7270369260644,511.0116835339808,438.7007560542693,468.79245933532474,490.3733146054268,444.48283412406283,473.82810101431494,491.96719037764143,Agree
0000021,346.0,0.4,,,86.5,1.44,2.0,5.0,4.0,2.0,1.0,444.99681081777453,472.4480960468012,493.4715893315908,484.2204046993431,528.0747547010275,537.2351915580259,450.0651956102396,480.3911631676301,510.6099410800992,402.82933739262256,458.8078733703891,447.7457117837292,0,0,0,549.7819200000001,584.35912,623.96496,0,0,0,0,0,0,0,0,0,Disagree
0000021,346.0,0.4,,,86.5,1.44,2.0,5.0,4.0,2.0,1.0,444.99681081777453,472.4480960468012,493.4715893315908,449.1172066666667,466.0989466666667,514.3043533333333,490.37973970737914,521.589686263783,545.2188610899068,469.00608,526.45868,560.7422399999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000022,,0.929,,,,-0.62,0.0,3.0,2.0,,1.0,489.85259694738124,498.2665779377201,544.6476876880029,0,0,0,0,0,0,452.9989100000001,504.78801999999996,500.08394,474.66746225328905,497.4554781327429,522.6813606974933,481.06398681410684,501.05104922180146,527.918661943554,530.350172653694,523.0157124032669,561.3026877240226,544.8850996993036,527.0587869604362,574.0164895130969,535.5232357291989,519.7345946607696,561.3954799244004,Strongly Agree
0000022,,0.929,,,,-0.62,0.0,3.0,2.0,,1.0,489.85259694738124,498.2665779377201,544.6476876880029,506.00559999999996,515.07106,548.3401799999999,454.8294199999999,470.40272000000004,527.26594,497.91909396510755,497.37090603987673,548.7605532217706,502.11387158493574,501.292203989951,545.0686866536751,497.92034871484555,485.63407321762713,536.1234380205863,481.41346003839936,507.60737469459445,535.3010503947829,447.6012296921043,472.86904359626635,514.6818712695845,480.51842435653106,503.7367441563705,535.7575849202341,Agree
0000022,,0.929,,,,-0.62,0.0,3.0,2.0,,1.0,489.85259694738124,498.2665779377201,544.6476876880029,469.5519484901027,482.890058697447,526.7799188780407,506.9067039759892,504.4232145959222,546.8732033172171,451.32317725356353,469.2328533729998,515.990869638771,0,0,0,516.9804874992285,557.185063178643,579.3387763559371,411.90995000000004,400.35281999999995,474.0675,0,0,0,421.02350000000007,373.76833999999997,459.47407999999996,Disagree
0000022,,0.929,,,,-0.62,0.0,3.0,2.0,,1.0,489.85259694738124,498.2665779377201,544.6476876880029,555.317104778933,539.990058214471,567.7626189697522,474.66746225328905,497.4554781327429,522.6813606974933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000023,354.0,0.407,1.0,1.0,118.0,0.03,0.0,3.0,3.0,1.0,2.0,377.3650579858212,346.3972254791673,372.741774707766,337.40457,308.04894,336.47893999999997,270.53278,234.22988,274.8415,0,0,0,392.35862000000003,392.7477133333333,423.66654,392.35862000000003,392.7477133333333,423.66654,410.4801956682377,411.4002900667272,429.32239020947907,386.39975,398.18756999999994,436.44161999999994,392.35862000000003,392.7477133333333,423.66654,Strongly Agree
0000023,354.0,0.407,1.0,1.0,118.0,0.03,0.0,3.0,3.0,1.0,2.0,377.3650579858212,346.3972254791673,372.741774707766,349.67282,305.32232,342.67996000000005,317.34692666666666,273.3113466666666,308.78403333333335,387.56580543964344,368.1722566859346,385.8538349703478,352.35033489880766,322.78779476908375,342.3125543818892,389.3313543237394,363.36740659212046,378.6705606530603,379.1815766666667,351.56782333333337,373.2344866666667,391.37610839244024,365.8986310334891,381.33110954077586,390.14031921421093,358.7497039491831,374.8320806245125,Agree
0000023,354.0,0.407,1.0,1.0,118.0,0.03,0.0,3.0,3.0,1.0,2.0,377.3650579858212,346.3972254791673,372.741774707766,406.61715862099095,395.69782971894705,409.20570871321905,435.16917249452837,428.20493436868963,438.80180470893976,364.68685000000005,345.539865,375.13054999999997,402.8482866666667,378.60674,396.2824866666667,0,0,0,0,0,0,0,0,0,270.53278,234.22988,274.8415,Disagree
0000023,354.0,0.407,1.0,1.0,118.0,0.03,0.0,3.0,3.0,1.0,2.0,377.3650579858212,346.3972254791673,372.741774707766,371.01573999999994,377.45730000000003,404.0843,371.01573999999994,377.45730000000003,404.0843,0,0,0,0,0,0,270.53278,234.22988,274.8415,270.53278,234.22988,274.8415,270.53278,234.22988,274.8415,0,0,0,Strongly Disagree
0000024,659.0,1.152,1.0,1.0,109.833,1.44,,3.0,2.0,1.0,1.0,431.4754152490651,460.06034582616184,477.7076109282478,310.10281999999995,363.4008,359.69787999999994,0,0,0,433.20892896149036,456.02929353197953,485.4046938796514,426.6468694843321,448.7577108940163,479.49066185409964,438.2791914608383,459.2676084704175,480.3701531208749,437.26958114026627,458.4133738356557,479.06483665211624,471.4613997405422,486.0162683553823,506.83834488246214,447.40066386290584,469.0001572554723,490.1343617639001,Strongly Agree
0000024,659.0,1.152,1.0,1.0,109.833,1.44,,3.0,2.0,1.0,1.0,431.4754152490651,460.06034582616184,477.7076109282478,439.9127500000001,485.96288000000004,470.94366,405.1909308737499,453.7206982345025,445.5484481658247,459.25816930082993,483.57186785371266,497.7425304026512,450.92874331231434,475.3285656601224,487.4954710285657,435.7524476630525,465.711467483475,476.9419436554939,454.27252589736815,482.01255221436395,494.63377609326596,421.82899128044147,452.9751431343545,467.77370440859687,438.27316698593324,465.3079301157166,476.4140382053136,Agree
0000024,659.0,1.152,1.0,1.0,109.833,1.44,,3.0,2.0,1.0,1.0,431.4754152490651,460.06034582616184,477.7076109282478,456.72102573458534,473.2531752281026,495.6426434311291,435.91713606829,446.17863692690264,466.4254354243416,360.80066556596597,394.011853174778,395.5544467376334,310.10281999999995,363.4008,359.69787999999994,0,0,0,0,0,0,0,0,0,447.04004,470.24233999999996,492.57738,Disagree
0000024,659.0,1.152,1.0,1.0,109.833,1.44,,3.0,2.0,1.0,1.0,431.4754152490651,460.06034582616184,477.7076109282478,400.7145060953794,431.05149914208823,459.5458521960924,448.7643062927411,484.64123433966796,504.3138712566967,0,0,0,0,0,0,0,0,0,310.10281999999995,363.4008,359.69787999999994,310.10281999999995,363.4008,359.69787999999994,310.10281999999995,363.4008,359.69787999999994,Strongly Disagree
0000025,725.0,0.884,0.98,0.97,120.833,-0.62,0.0,5.0,2.0,2.0,2.0,475.0911247754333,474.88163559127287,509.0570321367366,0,0,0,468.4608,403.03932,467.12047999999993,495.07134897145625,473.82140687868,511.55078702888113,480.91219587540826,476.135859419202,507.83681586928867,485.3050019982802,478.44021389048385,516.464463263174,477.44313154108414,471.3647464240709,509.0347430580049,482.1469612285575,473.3549367035724,512.4389462085192,478.7327923785997,479.70177834460594,512.3417085810804,Strongly Agree
0000025,725.0,0.884,0.98,0.97,120.833,-0.62,0.0,5.0,2.0,2.0,2.0,475.0911247754333,474.88163559127287,509.0570321367366,431.07328459308417,412.06928921883025,467.8334616200544,350.91913999999997,332.89932,372.0067,480.445443173908,481.796280036334,516.0821535824174,490.3409906270355,492.935755853098,526.6504472866745,458.5588561547553,456.4912355596708,491.97465825107736,462.75120022756647,460.9841957004822,496.20331506812636,454.8129988313993,457.625542793161,490.4583685037951,485.81388385437947,486.88554859714634,526.2817712033782,Agree
0000025,725.0,0.884,0.98,0.97,120.833,-0.62,0.0,5.0,2.0,2.0,2.0,475.0911247754333,474.88163559127287,509.0570321367366,492.53807276686183,491.89768681929957,525.0662721978495,457.220549920751,470.918418694336,508.41531979537075,414.48044,415.18984,458.16858666666667,428.5180140716111,412.03010144863447,460.4965234523389,0,0,0,0,0,0,0,0,0,411.2441491098152,368.8967369070136,420.8212194220411,Disagree
0000025,725.0,0.884,0.98,0.97,120.833,-0.62,0.0,5.0,2.0,2.0,2.0,475.0911247754333,474.88163559127287,509.0570321367366,471.48136634444944,473.81791207053084,498.796976713532,511.9879752342528,496.12873348875667,526.8056652457792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000026,776.0,0.388,1.0,1.0,129.333,1.44,0.0,3.0,3.0,2.0,2.0,383.33848621751395,415.390439634942,392.63976136005766,355.98224,401.20998,345.61732,0,0,0,411.9522430901005,457.8337656883338,416.4292575540664,411.9522430901005,457.8337656883338,416.4292575540664,394.5571318226299,430.7468841318643,414.8653465680797,393.8764784618008,431.08412180983566,414.5408073050768,392.5902524618053,431.06438571821417,416.2084459838041,392.5902524618053,431.06438571821417,416.2084459838041,Strongly Agree
0000026,776.0,0.388,1.0,1.0,129.333,1.44,0.0,3.0,3.0,2.0,2.0,383.33848621751395,415.390439634942,392.63976136005766,386.3900328452481,464.2669799454351,437.1672123377527,0,0,0,414.7057425737436,462.891836428673,444.4668075190578,395.3182460119508,424.97567132480617,417.77522077533297,0,0,0,400.30378,427.89964,417.60537999999997,414.16885999999994,427.58108000000004,401.47332,414.16885999999994,427.58108000000004,401.47332,Agree
0000026,776.0,0.388,1.0,1.0,129.333,1.44,0.0,3.0,3.0,2.0,2.0,383.33848621751395,415.390439634942,392.63976136005766,403.435234056103,409.777786032391,405.77261178972833,393.71287532058216,433.0175624105971,421.3523712274091,294.13462,261.57622000000003,275.21446000000003,403.49744,481.03814,425.2518,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000026,776.0,0.388,1.0,1.0,129.333,1.44,0.0,3.0,3.0,2.0,2.0,383.33848621751395,415.390439634942,392.63976136005766,405.13320000000004,438.32491,431.87242,395.85511640481275,427.2558770863235,404.89200556137683,350.1402,370.07938,386.36702,350.1402,370.07938,386.36702,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000027,846.0,0.499,1.0,0.984,105.75,-0.25,0.0,3.0,4.0,1.0,1.0,488.23550205549435,484.2655903897154,523.5017842774681,371.32732,309.05136000000005,356.06118000000004,371.32732,309.05136000000005,356.06118000000004,468.44633496472596,474.2538963605055,491.4376986429738,474.8802937334791,461.880094697193,496.94115276606317,473.87548775399074,470.85758366487215,503.76561419257524,488.89328101594293,490.26523882497924,522.4489236259444,484.39625284941724,487.30677040523534,518.5726752906367,495.33541878248815,496.4567993139743,528.8878716754807,Strongly Agree
