SCHOOLID,W_FSTUWT,ST86Q01,ST86Q02,ST86Q03,ST86Q04,ST86Q05,ST87Q01,ST87Q02,ST87Q03,ST87Q04,ST87Q05,ST87Q06,ST87Q07,ST87Q08,ST87Q09,ST88Q01,ST88Q02,ST88Q03,ST88Q04,ST89Q02,ST89Q03,ST89Q04,ST89Q05,ST91Q01,ST91Q02,ST91Q03,ST91Q04,ST91Q05,ST91Q06,maths,read,scie,ave,SCHOOLID,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,schoolmath,schoolread,schoolscie,schoolave
374,55.102,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,448.59790000000004,511.22196,490.8989,483.57292000000007,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Disagree,590.6761199999999,638.70868,644.1066800000001,624.49716,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,578.9920599999999,601.28018,613.2413200000001,597.8378533333333,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,621.52206,637.51724,659.49272,639.5106733333333,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,548.0681999999999,595.25994,572.49162,571.93992,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,583.7436,575.9582,602.23796,587.3132533333334,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Disagree,586.62564,633.14854,612.9615799999999,610.9119199999999,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Disagree,573.38372,575.0565399999999,610.3506,586.26362,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,613.18742,616.99828,658.2805000000001,629.4887333333334,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Strongly disagree,582.8867400000001,576.2594799999999,642.3349599999999,600.4937266666667,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,510.91292000000004,565.9499,562.9802200000001,546.6143466666667,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,637.64604,602.40288,644.47966,628.1761933333333,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,55.102,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,630.01246,673.57892,680.56698,661.38612,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,481.70276,522.6895400000001,538.45578,514.2826933333334,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
374,58.7755,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Strongly disagree,605.00854,560.30076,620.42148,595.2435933333333,0000374,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,564.69452,585.2942737931035,602.035395862069,584.0080632183908
375,16.592,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Strongly disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Strongly disagree,627.0525,706.62224,629.74638,654.4737066666667,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,405.21110000000004,402.39776000000006,346.08356000000003,384.56414,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.592,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,582.4193799999999,602.9647600000001,562.04772,582.4772866666667,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,579.45942,594.54384,574.8228200000001,582.9420266666667,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,15.0021,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Disagree,Disagree,Strongly disagree,649.7975,694.38984,632.91684,659.0347266666666,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.592,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree,Disagree,560.76492,646.89012,594.77806,600.8110333333334,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,525.86852,556.37126,498.35882000000004,526.8661999999999,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.592,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,462.1514400000001,549.74596,453.87915999999996,488.5921866666667,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,15.0021,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,537.86416,614.0851,568.0157,573.3216533333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,473.91337999999996,477.05886,461.99179999999996,470.9880133333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Agree,Agree,Disagree,527.0369000000001,547.54986,516.16934,530.2520333333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.592,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Disagree,561.69964,576.7525,544.51698,560.9897066666667,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Strongly agree,Disagree,678.3066200000001,668.5633399999999,646.34466,664.4048733333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,15.0021,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,565.9059,681.20432,588.9966400000001,612.03562,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,465.65664000000004,494.86206000000004,438.67960000000005,466.3994333333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,478.89856,448.58982,447.81798,458.4354533333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.592,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,580.31624,632.5925399999999,555.8933199999999,589.6006999999998,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.592,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,568.1648,644.4277399999999,573.89034,595.4942933333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,509.8224,534.63852,524.93472,523.13188,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,459.81462,476.73807999999997,496.02762,477.5267733333333,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
375,16.157,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,512.2371,536.483,509.3621800000001,519.36076,0000375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,536.8172608000001,579.1429648,534.2894448,550.0832234666667
376,17.4765,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Disagree,653.61428,593.50132,615.38608,620.8338933333333,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,16.3926,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Disagree,506.47298,525.9961,530.3431600000001,520.9374133333333,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,14.7957,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,585.2235400000001,626.63518,621.16748,611.0087333333335,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,17.4765,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,378.10406,350.35154,364.26708,364.24089333333336,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,14.7957,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,501.87724,499.9143,533.23386,511.67513333333335,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,17.4765,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,517.30022,535.68106,590.3021200000001,547.7611333333333,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,17.4765,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,444.54742,450.51448,467.40022,454.15403999999995,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
376,16.3926,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,450.54526,491.68192,477.00483999999994,473.07734,0000376,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,523.7347821428572,536.4876064285714,540.094315,533.4389011904763
